交易对,方向,开仓时间,开仓价,平仓时间,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤,持仓天数,当前收益(占权益),加仓次数
XLM-USDT-SWAP,多,2025-09-11 10:00:00,0.39364936,2025-09-11 12:00:00,0.38897110,9576.423264,-49.30,-0.0131,4.50,移动止盈/止损,0.2935,2726.04,0.2935,-0.0321,0.0833,-0.003859,0
PENDLE-USDT-SWAP,多,2025-09-11 20:00:00,5.18121807,2025-09-12 12:00:00,5.16748320,440.644338,-8.79,-0.0038,2.74,移动止盈/止损,0.1792,2717.25,0.1792,-0.0328,0.6667,-0.000688,0
LINK-USDT-SWAP,多,2025-09-11 20:00:00,24.41432368,2025-09-13 13:00:00,25.00449930,264.877725,148.47,0.0230,7.85,移动止盈/止损,0.4920,2865.72,0.4920,-0.0215,1.7083,0.011498,2
SOL-USDT-SWAP,多,2025-09-10 22:00:00,231.35017622,2025-09-13 16:00:00,237.44625300,38.896949,226.18,0.0251,10.94,移动止盈/止损,0.7033,3091.90,0.7033,-0.0044,2.7500,0.017214,3
DOGE-USDT-SWAP,多,2025-09-12 20:00:00,0.28226853,2025-09-13 17:00:00,0.28700130,427.280367,1.88,0.0156,0.15,移动止盈/止损,0.0089,3093.77,0.0089,-0.0042,0.8750,0.000143,2
BONK-USDT-SWAP,多,2025-09-11 18:00:00,0.02420696,2025-09-14 00:00:00,0.02569943,166704.949582,243.81,0.0604,4.99,移动止盈/止损,0.3179,3337.59,0.3179,0.0000,2.2500,0.018215,3
SOL-USDT-SWAP,多,2025-09-14 02:00:00,248.62486000,2025-09-14 13:00:00,243.62563500,14.074198,-74.52,-0.0213,4.16,移动止盈/止损,0.2606,3263.07,0.2606,-0.0056,0.4583,-0.005598,0
ZEC-USDT-SWAP,多,2025-09-13 22:00:00,53.24379395,2025-09-14 20:00:00,51.21487800,124.232047,-259.84,-0.0393,7.79,移动止盈/止损,0.5029,3003.23,0.5029,-0.0250,0.9167,-0.019910,2
FIL-USDT-SWAP,多,2025-09-16 20:00:00,2.63626360,2025-09-16 23:00:00,2.55674430,789.940441,-65.28,-0.0313,2.46,移动止盈/止损,0.1602,2937.95,0.1602,-0.0299,0.1250,-0.005027,0
BTC-USDT-SWAP,多,2025-09-16 20:00:00,116795.37837000,2025-09-17 14:00:00,115546.04424000,0.066778,-92.74,-0.0119,9.31,移动止盈/止损,0.5998,2845.21,0.5998,-0.0368,0.7500,-0.007193,0
BNB-USDT-SWAP,多,2025-09-16 20:00:00,969.14402380,2025-09-18 21:00:00,988.42114800,6.976652,126.30,0.0187,8.19,移动止盈/止损,0.5300,2971.51,0.5300,-0.0273,2.0417,0.009701,1
HYPE-USDT-SWAP,多,2025-09-17 20:00:00,57.42010362,2025-09-19 03:00:00,57.27427200,119.397986,-25.63,-0.0037,8.22,移动止盈/止损,0.5351,2945.88,0.5351,-0.0293,1.2917,-0.001972,2
VIRTUAL-USDT-SWAP,多,2025-09-17 22:00:00,1.37123711,2025-09-19 04:00:00,1.31696829,1003.781209,-56.09,-0.0408,1.62,移动止盈/止损,0.1053,2889.79,0.1053,-0.0335,1.2500,-0.004336,0
LINK-USDT-SWAP,多,2025-09-18 22:00:00,24.67946770,2025-09-19 04:00:00,24.65753400,159.147782,-8.20,-0.0021,4.71,移动止盈/止损,0.2934,2881.58,0.2934,-0.0341,0.2500,-0.000634,0
NEAR-USDT-SWAP,多,2025-09-19 08:00:00,3.26932690,2025-09-19 13:00:00,3.17268270,512.183032,-51.48,-0.0307,1.98,移动止盈/止损,0.1274,2830.10,0.1274,-0.0379,0.2083,-0.003998,0
AVAX-USDT-SWAP,多,2025-09-17 22:00:00,32.44546191,2025-09-19 14:00:00,33.85361430,141.752488,193.97,0.0422,5.64,移动止盈/止损,0.3651,3024.07,0.3651,-0.0234,1.6667,0.014839,3
BNB-USDT-SWAP,多,2025-09-20 14:00:00,1030.88341670,2025-09-21 16:00:00,1043.46564300,12.633907,143.24,0.0110,15.72,移动止盈/止损,1.0001,3167.31,1.0001,-0.0127,1.0833,0.010839,3
ZEC-USDT-SWAP,多,2025-09-21 18:00:00,51.72517200,2025-09-22 00:00:00,50.47495200,56.368539,-73.93,-0.0254,3.46,移动止盈/止损,0.2214,3093.38,0.2214,-0.0182,0.2500,-0.005626,0
AVAX-USDT-SWAP,多,2025-09-23 06:00:00,35.20352000,2025-09-23 21:00:00,33.67063260,32.347226,-50.92,-0.0447,1.34,移动止盈/止损,0.0870,3042.46,0.0870,-0.0220,0.6250,-0.003890,0
ZEC-USDT-SWAP,多,2025-09-24 16:00:00,59.59207536,2025-09-25 14:00:00,57.14428500,47.115875,-118.63,-0.0423,3.30,移动止盈/止损,0.2190,2923.83,0.2190,-0.0309,0.9167,-0.009146,1
LTC-USDT-SWAP,多,2025-09-28 22:00:00,106.91069000,2025-09-29 05:00:00,106.11938700,56.790823,-52.20,-0.0086,7.26,移动止盈/止损,0.4689,2871.63,0.4689,-0.0348,0.2917,-0.004040,0
APT-USDT-SWAP,多,2025-09-29 08:00:00,4.28782874,2025-09-29 11:00:00,4.24887507,950.309294,-41.89,-0.0103,4.87,移动止盈/止损,0.3120,2829.75,0.3120,-0.0379,0.1250,-0.003253,0
HYPE-USDT-SWAP,多,2025-09-28 20:00:00,47.01026730,2025-09-29 17:00:00,45.56544300,86.114256,-129.20,-0.0319,4.78,移动止盈/止损,0.3154,2700.55,0.3154,-0.0476,0.8750,-0.010135,1
SOL-USDT-SWAP,多,2025-09-29 20:00:00,214.31142900,2025-09-30 05:00:00,209.82901500,12.639438,-59.87,-0.0221,3.22,移动止盈/止损,0.2092,2640.67,0.2092,-0.0521,0.3750,-0.004719,0
ZEC-USDT-SWAP,多,2025-09-29 00:00:00,66.55148597,2025-09-30 09:00:00,64.30356900,38.078856,-88.59,-0.0350,2.99,移动止盈/止损,0.1978,2552.09,0.1978,-0.0587,1.3750,-0.007031,1
BNB-USDT-SWAP,多,2025-09-29 14:00:00,1023.35371066,2025-09-30 09:00:00,1008.93909600,8.334501,-130.30,-0.0153,10.16,移动止盈/止损,0.6619,2421.78,0.6619,-0.0684,0.7917,-0.010450,1
ZEN-USDT-SWAP,多,2025-09-29 02:00:00,7.40794392,2025-10-02 21:00:00,9.89601030,869.825319,2155.15,0.3345,9.03,移动止盈/止损,0.5339,4576.94,0.5339,0.0000,3.7917,0.147367,3
ZEC-USDT-SWAP,多,2025-09-30 14:00:00,87.28880633,2025-10-03 02:00:00,129.69702900,22.926593,969.29,0.4843,2.98,移动止盈/止损,0.1785,5546.23,0.1785,0.0000,2.5000,0.062159,3
SOL-USDT-SWAP,多,2025-10-02 22:00:00,232.96329400,2025-10-03 06:00:00,229.22707500,17.249718,-69.23,-0.0172,4.78,移动止盈/止损,0.2380,5477.00,0.2380,-0.0044,0.3333,-0.004460,0
BTC-USDT-SWAP,多,2025-09-30 20:00:00,115238.59773257,2025-10-03 08:00:00,119994.99930000,0.063192,291.65,0.0400,8.92,移动止盈/止损,0.4249,5768.64,0.4249,0.0000,2.5000,0.018440,2
TRX-USDT-SWAP,多,2025-10-03 06:00:00,0.34421442,2025-10-03 08:00:00,0.34225577,19571.007244,-46.39,-0.0069,8.06,移动止盈/止损,0.4037,5722.25,0.4037,-0.0029,0.0833,-0.002942,0
BNB-USDT-SWAP,多,2025-10-03 02:00:00,1115.78205845,2025-10-03 17:00:00,1136.84630400,6.510903,128.35,0.0177,8.80,移动止盈/止损,0.4373,5850.60,0.4373,0.0000,0.6250,0.008073,1
ZEC-USDT-SWAP,多,2025-10-03 10:00:00,155.05550400,2025-10-03 17:00:00,138.10618800,4.924402,-84.33,-0.1104,0.87,移动止盈/止损,0.0460,5766.27,0.0460,-0.0053,0.2917,-0.005333,0
BCH-USDT-SWAP,多,2025-10-03 08:00:00,602.03019700,2025-10-04 01:00:00,596.93030100,9.896001,-57.59,-0.0097,7.12,移动止盈/止损,0.3589,5708.68,0.3589,-0.0089,0.7083,-0.003655,0
LTC-USDT-SWAP,多,2025-10-03 18:00:00,123.32233100,2025-10-04 01:00:00,119.63803500,21.505025,-82.37,-0.0311,3.13,移动止盈/止损,0.1560,5626.31,0.1560,-0.0141,0.2917,-0.005255,0
BOME-USDT-SWAP,多,2025-10-04 06:00:00,0.00182418,2025-10-04 08:00:00,0.00176882,1574454.568235,-90.55,-0.0315,3.39,移动止盈/止损,0.1691,5535.76,0.1691,-0.0198,0.0833,-0.005811,0
APT-USDT-SWAP,多,2025-09-30 20:00:00,4.41372916,2025-10-04 09:00:00,5.26057389,1262.128786,1061.50,0.1906,7.33,移动止盈/止损,0.3946,6597.26,0.3946,0.0000,3.5417,0.063774,3
BONK-USDT-SWAP,多,2025-10-04 06:00:00,0.02146015,2025-10-04 09:00:00,0.02053395,103245.726720,-98.23,-0.0443,2.60,移动止盈/止损,0.1304,6499.03,0.1304,-0.0059,0.1250,-0.005936,0
BNB-USDT-SWAP,多,2025-10-03 18:00:00,1173.48733700,2025-10-04 13:00:00,1147.47524100,1.566479,-42.93,-0.0234,2.18,移动止盈/止损,0.1082,6456.10,0.1082,-0.0085,0.7917,-0.002601,0
LTC-USDT-SWAP,多,2025-10-05 02:00:00,123.84238300,2025-10-05 04:00:00,121.17788100,35.863676,-100.83,-0.0227,5.27,移动止盈/止损,0.2695,6355.27,0.2695,-0.0145,0.0833,-0.006147,0
BTC-USDT-SWAP,多,2025-10-05 02:00:00,124494.64244697,2025-10-05 09:00:00,122985.70020000,0.124743,-206.75,-0.0133,18.52,移动止盈/止损,0.9502,6148.52,0.9502,-0.0270,0.2917,-0.012766,1
ZEC-USDT-SWAP,多,2025-10-04 18:00:00,164.03640200,2025-10-05 10:00:00,146.77532100,4.655775,-81.23,-0.1064,0.87,移动止盈/止损,0.0464,6067.29,0.0464,-0.0318,0.6667,-0.005041,0
SUI-USDT-SWAP,多,2025-10-05 02:00:00,3.65546551,2025-10-05 10:00:00,3.59564040,924.287739,-59.32,-0.0176,4.02,对齐失效,0.2051,6007.97,0.2051,-0.0354,0.3333,-0.003695,0
NEAR-USDT-SWAP,多,2025-10-05 04:00:00,3.06430640,2025-10-05 16:00:00,3.01169880,833.058253,-46.86,-0.0184,3.04,移动止盈/止损,0.1553,5961.11,0.1553,-0.0382,0.5000,-0.002927,0
TRX-USDT-SWAP,多,2025-10-06 14:00:00,0.34522452,2025-10-07 13:00:00,0.34415558,21971.357904,-32.57,-0.0043,9.09,移动止盈/止损,0.4744,5928.53,0.4744,-0.0402,0.9583,-0.002039,0
TAO-USDT-SWAP,多,2025-10-06 12:00:00,329.08545247,2025-10-07 14:00:00,336.71632500,13.847368,100.14,0.0220,5.53,移动止盈/止损,0.2984,6028.67,0.2984,-0.0342,1.0833,0.006229,2
ETH-USDT-SWAP,多,2025-10-06 14:00:00,4640.52098285,2025-10-07 14:00:00,4591.22083200,1.122061,-61.53,-0.0118,6.22,移动止盈/止损,0.3147,5967.14,0.3147,-0.0379,1.0000,-0.003842,1
BNB-USDT-SWAP,多,2025-10-06 06:00:00,1224.71404279,2025-10-08 04:00:00,1285.16147100,5.776185,340.46,0.0481,8.70,移动止盈/止损,0.4487,6307.59,0.4487,-0.0174,1.9167,0.020817,3
BNB-USDT-SWAP,多,2025-10-08 08:00:00,1321.94218100,2025-10-09 02:00:00,1260.09397800,1.849824,-117.27,-0.0480,2.87,移动止盈/止损,0.1500,6190.32,0.1500,-0.0244,0.7500,-0.007222,0
ZEC-USDT-SWAP,多,2025-10-09 10:00:00,214.51753207,2025-10-10 15:00:00,228.38715900,11.542414,157.02,0.0634,3.07,移动止盈/止损,0.1599,6347.34,0.1599,-0.0150,1.2083,0.009578,2
ZEN-USDT-SWAP,多,2025-10-08 18:00:00,12.88360177,2025-10-10 20:00:00,13.43265660,351.338470,187.36,0.0414,5.55,移动止盈/止损,0.3137,6534.70,0.3137,-0.0038,2.0833,0.011299,3
LTC-USDT-SWAP,多,2025-10-09 22:00:00,129.92329958,2025-10-10 20:00:00,121.52784600,33.153431,-283.34,-0.0658,5.00,移动止盈/止损,0.2461,6251.36,0.2461,-0.0208,0.9167,-0.017384,1
TAO-USDT-SWAP,多,2025-10-10 06:00:00,372.04912803,2025-10-10 20:00:00,345.53544300,21.275029,-573.24,-0.0724,9.16,移动止盈/止损,0.4670,5678.12,0.4670,-0.0552,0.5833,-0.036453,2
ZEC-USDT-SWAP,多,2025-10-11 08:00:00,285.90858800,2025-10-13 08:00:00,264.98349900,1.416966,-30.12,-0.0743,0.47,对齐失效,0.0258,5648.00,0.0258,-0.0570,2.0000,-0.001919,0
BNB-USDT-SWAP,多,2025-10-13 00:00:00,1339.99294004,2025-10-13 14:00:00,1259.09407800,2.914229,-240.30,-0.0615,4.54,移动止盈/止损,0.2530,5407.70,0.2530,-0.0715,0.5833,-0.015548,1
TAO-USDT-SWAP,多,2025-10-13 02:00:00,421.06828787,2025-10-14 06:00:00,395.71042500,5.258670,-135.93,-0.0614,2.58,移动止盈/止损,0.1477,5271.77,0.1477,-0.0796,1.1667,-0.008873,1
TAO-USDT-SWAP,多,2025-10-19 12:00:00,447.90478600,2025-10-20 17:00:00,428.74712100,3.036812,-59.78,-0.0439,1.60,移动止盈/止损,0.0891,5212.00,0.0891,-0.0832,1.2083,-0.003917,0
ZEN-USDT-SWAP,多,2025-10-20 18:00:00,12.89728960,2025-10-21 02:00:00,12.02779710,80.600236,-71.29,-0.0686,1.21,移动止盈/止损,0.0665,5140.71,0.0665,-0.0875,0.3333,-0.004694,0
LINK-USDT-SWAP,多,2025-10-20 06:00:00,18.82494549,2025-10-21 03:00:00,18.14318550,227.968909,-160.48,-0.0374,5.06,移动止盈/止损,0.2824,4980.23,0.2824,-0.0971,0.8750,-0.010679,1
DOGE-USDT-SWAP,多,2025-10-20 04:00:00,0.20088009,2025-10-21 04:00:00,0.19312069,14770.354069,-118.10,-0.0398,3.49,移动止盈/止损,0.1940,4862.13,0.1940,-0.1042,1.0000,-0.007921,0
ZEC-USDT-SWAP,多,2025-10-19 22:00:00,258.99393027,2025-10-21 05:00:00,250.12498500,20.057614,-184.02,-0.0354,6.13,移动止盈/止损,0.3604,4678.12,0.3604,-0.1153,1.2917,-0.012496,3
TON-USDT-SWAP,多,2025-10-21 14:00:00,2.28752873,2025-10-21 17:00:00,2.24087589,1372.137934,-67.74,-0.0216,3.73,移动止盈/止损,0.2139,4610.37,0.2139,-0.1194,0.1250,-0.004622,0
WIF-USDT-SWAP,多,2025-10-21 14:00:00,0.56735673,2025-10-21 21:00:00,0.55144485,3169.103852,-52.55,-0.0292,2.13,移动止盈/止损,0.1225,4557.82,0.1225,-0.1225,0.2917,-0.003598,0
DOGE-USDT-SWAP,多,2025-10-21 14:00:00,0.20299030,2025-10-21 21:00:00,0.19890011,12754.459391,-55.24,-0.0213,3.08,移动止盈/止损,0.1764,4502.58,0.1764,-0.1258,0.2917,-0.003797,0
ZEC-USDT-SWAP,多,2025-10-21 14:00:00,282.51824900,2025-10-21 23:00:00,262.79371800,3.113829,-62.44,-0.0710,1.02,移动止盈/止损,0.0599,4440.14,0.0599,-0.1296,0.3750,-0.004310,0
ZEN-USDT-SWAP,多,2025-10-21 18:00:00,12.98929880,2025-10-22 01:00:00,11.97380250,69.349652,-71.46,-0.0793,1.04,移动止盈/止损,0.0617,4368.67,0.0617,-0.1339,0.2917,-0.004957,0
APT-USDT-SWAP,多,2025-10-22 14:00:00,3.36063603,2025-10-22 18:00:00,3.23997597,540.979032,-67.42,-0.0371,2.14,移动止盈/止损,0.1265,4301.26,0.1265,-0.1379,0.1667,-0.004698,0
VIRTUAL-USDT-SWAP,多,2025-10-24 08:00:00,0.92329232,2025-10-24 09:00:00,0.85531446,1198.875598,-82.78,-0.0748,1.28,移动止盈/止损,0.0775,4218.48,0.0775,-0.1429,0.0417,-0.005802,0
BNB-USDT-SWAP,多,2025-10-23 16:00:00,1135.26351500,2025-10-24 14:00:00,1107.49923900,1.850631,-53.87,-0.0256,2.49,移动止盈/止损,0.1471,4164.61,0.1471,-0.1462,0.9167,-0.003791,0
HYPE-USDT-SWAP,多,2025-10-23 12:00:00,40.31703130,2025-10-25 00:00:00,38.93110650,39.979103,-57.31,-0.0356,1.90,移动止盈/止损,0.1127,4107.30,0.1127,-0.1496,1.5000,-0.004049,0
BCH-USDT-SWAP,多,2025-10-25 08:00:00,509.63095800,2025-10-25 10:00:00,500.58993600,9.022530,-87.04,-0.0189,5.47,移动止盈/止损,0.3143,4020.26,0.3143,-0.1548,0.0833,-0.006187,0
VIRTUAL-USDT-SWAP,多,2025-10-24 20:00:00,1.03595112,2025-10-26 03:00:00,1.19188080,4108.587820,635.16,0.1492,5.49,移动止盈/止损,0.3279,4655.42,0.3279,-0.1167,1.2917,0.043200,3
HYPE-USDT-SWAP,多,2025-10-25 12:00:00,41.61658760,2025-10-27 09:00:00,47.08929060,71.696549,388.56,0.1302,3.82,移动止盈/止损,0.2143,5043.98,0.2143,-0.0933,1.8750,0.025747,1
LTC-USDT-SWAP,多,2025-10-24 20:00:00,96.99941535,2025-10-27 13:00:00,99.10008900,81.554197,161.72,0.0204,9.60,移动止盈/止损,0.5132,5205.70,0.5132,-0.0836,2.7083,0.010603,3
TRUMP-USDT-SWAP,多,2025-10-27 14:00:00,6.35163510,2025-10-27 16:00:00,7.31826810,622.615906,596.73,0.1509,5.11,移动止盈/止损,0.2492,5802.43,0.2492,-0.0478,0.0833,0.037649,0
ZEN-USDT-SWAP,多,2025-10-27 12:00:00,14.22142200,2025-10-28 00:00:00,13.28867100,86.214969,-81.84,-0.0667,1.42,移动止盈/止损,0.0773,5720.59,0.0773,-0.0527,0.5000,-0.005190,0
TRUMP-USDT-SWAP,多,2025-10-27 16:00:00,7.55841466,2025-10-28 00:00:00,7.01529840,356.180763,-196.56,-0.0730,3.11,移动止盈/止损,0.1685,5524.03,0.1685,-0.0645,0.3333,-0.012623,1
ZEC-USDT-SWAP,多,2025-10-26 04:00:00,289.85814402,2025-10-28 01:00:00,329.71702500,5.704204,225.24,0.1362,2.12,移动止盈/止损,0.1142,5749.27,0.1142,-0.0509,1.8750,0.014259,1
LTC-USDT-SWAP,多,2025-10-28 06:00:00,105.49054800,2025-10-28 08:00:00,102.21977700,21.710984,-73.72,-0.0322,2.71,移动止盈/止损,0.1424,5675.56,0.1424,-0.0554,0.0833,-0.004688,0
XLM-USDT-SWAP,多,2025-10-28 06:00:00,0.33624362,2025-10-28 12:00:00,0.33071692,8959.261866,-53.10,-0.0176,3.59,对齐失效,0.1872,5622.46,0.1872,-0.0586,0.2500,-0.003389,0
XRP-USDT-SWAP,多,2025-10-25 00:00:00,2.55819550,2025-10-28 14:00:00,2.62953702,3964.345698,270.48,0.0267,12.34,移动止盈/止损,0.6733,5892.94,0.6733,-0.0423,3.5833,0.016968,3
TON-USDT-SWAP,多,2025-10-28 10:00:00,2.29514106,2025-10-28 20:00:00,2.21097888,2838.689309,-246.59,-0.0378,7.67,移动止盈/止损,0.4033,5646.35,0.4033,-0.0571,0.4167,-0.015712,1
TAO-USDT-SWAP,多,2025-10-28 04:00:00,433.45422400,2025-10-29 03:00:00,424.38755700,12.487975,-119.65,-0.0221,6.43,移动止盈/止损,0.3439,5526.70,0.3439,-0.0643,0.9583,-0.007683,2
BCH-USDT-SWAP,多,2025-10-30 06:00:00,570.29702400,2025-10-30 12:00:00,545.24547000,5.424909,-139.53,-0.0451,3.63,移动止盈/止损,0.1994,5387.17,0.1994,-0.0727,0.2500,-0.009040,0
TRUMP-USDT-SWAP,多,2025-10-29 10:00:00,8.29482940,2025-10-30 16:00:00,7.74222570,134.956934,-75.88,-0.0678,1.30,移动止盈/止损,0.0721,5311.29,0.0721,-0.0773,1.2500,-0.004940,0
ZEC-USDT-SWAP,多,2025-10-31 04:00:00,392.74181372,2025-11-01 00:00:00,407.22927300,5.015717,70.26,0.0357,2.41,收盘清算,0.1330,5381.55,0.1330,-0.0730,0.8333,0.004554,1
TAO-USDT-SWAP,多,2025-10-31 14:00:00,482.79827500,2025-11-01 00:00:00,487.00129500,2.856931,10.35,0.0075,1.66,收盘清算,0.0900,5391.89,0.0900,-0.0724,0.4167,0.000670,0
ZEN-USDT-SWAP,多,2025-11-01 00:00:00,15.55755560,2025-11-01 00:00:00,15.55444440,47.495474,-1.03,-0.0014,0.89,收盘清算,0.0480,5390.86,0.0480,-0.0725,0.0000,-0.000067,0
